unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
11343647,JB301476,6/10/2018 20:00:00,0000X E LOWER WACKER DR,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,ALLEY,FALSE,FALSE,111,1,42,32,02,1176971,1902537,2018,6/17/2018 15:50:56,"41,88790413","-87,62555495","(41.887904127, -87.625554948)"
12816722,JF368548,10/1/2021 0:01:00,0000X W RANDOLPH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,111,1,42,32,02,,,2021,9/5/2022 15:40:38,,,
3860574,HL236732,3/15/2005 20:00:00,001XX N CLINTON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,111,1,42,28,03,1172696,1901419,2005,2/10/2018 15:50:01,"41,88493195","-87,64128711","(41.884931952, -87.641287111)"
4257590,HL577854,8/28/2005 17:45:00,002XX S CANAL ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,111,1,2,28,03,1173177,1899236,2005,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
13149899,JG352235,7/22/2023 23:56:00,001XX N STATE ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,111,1,42,32,03,1176338,1901346,2023,8/19/2023 15:40:26,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
10830850,JA131339,1/26/2017 21:41:00,0000X E RANDOLPH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,42,32,03,1176647,1901292,2017,2/14/2017 15:49:42,"41,88449511","-87,62678241","(41.884495108, -87.626782413)"
7191207,HR595028,10/18/2009 17:45:00,002XX S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,03,1173177,1899236,2009,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
4504248,HL808821,12/25/2005 10:12:39,002XX S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,2,28,03,1173177,1899236,2005,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
10270803,HY458816,10/12/2015 9:25:00,0000X E LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,TRUE,FALSE,111,1,42,32,03,1176575,1901750,2015,2/10/2018 15:50:01,"41,88575351","-87,62703296","(41.885753511, -87.627032961)"
7564951,HS369861,6/19/2010 18:00:00,002XX S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,111,1,2,28,03,1173177,1899236,2010,2/10/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
11329705,JB283101,5/29/2018 2:30:00,001XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,111,1,42,32,03,1176345,1901114,2018,6/5/2018 15:53:03,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
13532035,JH350131,7/17/2024 4:33:00,002XX N STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,111,1,42,32,03,1176327,1901797,2024,7/25/2024 15:41:20,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
13546626,JH367379,7/30/2024 0:04:00,0000X E LAKE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,34,32,03,1176931,1901744,2024,8/7/2024 15:41:02,"41,885729","-87,62572585","(41.885728999, -87.625725853)"
7890876,HT119712,1/14/2011 17:25:00,005XX W MADISON ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,FALSE,FALSE,111,1,42,28,03,1173039,1900311,2011,2/4/2016 6:33:39,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
11999779,JD174514,3/5/2020 4:08:00,0000X W IDA B WELLS DR,0320,ROBBERY,STRONG ARM - NO WEAPON,GAS STATION,FALSE,FALSE,111,1,4,32,03,,,2020,3/18/2020 15:40:21,,,
3626551,HK716813,10/28/2004 22:37:50,002XX S RIVERSIDE PLZ,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,TRUE,FALSE,111,1,2,28,03,1173472,1899214,2004,2/10/2018 15:50:01,"41,87886409","-87,6385031","(41.878864086, -87.638503099)"
11763439,JC355593,7/19/2019 1:00:00,0000X W LAKE ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,03,1176177,1901746,2019,7/26/2019 15:40:06,"41,88575151","-87,6284946","(41.885751514, -87.628494602)"
11416691,JB396807,8/16/2018 0:35:00,0000X E WACKER DR,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,111,1,42,32,04B,1176621,1902155,2018,8/23/2018 16:00:50,"41,88686381","-87,6268518","(41.886863814, -87.626851797)"
4664628,HM263140,3/31/2006 7:15:00,001XX S CLINTON ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,111,1,2,28,04B,1172750,1899670,2006,2/28/2018 15:56:25,"41,88013139","-87,64114062","(41.880131389, -87.641140619)"
12562187,JE464175,12/2/2021 22:07:00,001XX N STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,FALSE,FALSE,111,1,42,32,04B,1176330,1901649,2021,12/11/2021 15:40:26,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
12064032,JD248253,5/30/2020 17:45:00,0000X E WACKER DR,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,04B,1176429,1902142,2020,6/6/2020 15:41:51,"41,88683248","-87,62755726","(41.886832476, -87.627557257)"
13612680,JH446685,9/27/2024 18:00:00,0000X E RANDOLPH ST,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,04B,1176582,1901291,2024,10/5/2024 15:41:21,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
10768403,HZ532632,11/28/2016 20:05:00,001XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1176332,1901600,2016,2/10/2018 15:50:01,"41,88534739","-87,62792982","(41.885347387, -87.627929824)"
11368039,JB333541,7/3/2018 12:40:00,001XX N WABASH AVE,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1176785,1901595,2018,7/10/2018 16:03:21,"41,88532344","-87,6262665","(41.885323437, -87.626266497)"
11268062,JB201154,3/27/2018 6:00:00,002XX N STATE ST,0460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,111,1,42,32,08B,1176327,1901797,2018,5/4/2018 15:51:04,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
11434503,JB419793,9/2/2018 22:38:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,111,1,42,32,08B,1177009,1902589,2018,9/9/2018 15:57:45,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
4125149,HL460889,7/3/2005 22:24:55,003XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,2,32,08B,1173791,1899857,2005,2/28/2018 15:56:25,"41,88062143","-87,63731266","(41.880621426, -87.637312656)"
3177907,HK182133,2/14/2004 1:43:33,002XX S CLINTON ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,111,1,2,28,08B,1172763,1899306,2004,2/28/2018 15:56:25,"41,87913226","-87,64110367","(41.879132261, -87.641103666)"
7925369,HT157153,2/11/2011 13:40:00,003XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1174154,1900335,2011,2/4/2016 6:33:39,"41,881925","-87,6359655","(41.881925001, -87.635965503)"
12004953,JD180723,3/10/2020 13:05:00,001XX N DEARBORN ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,111,1,42,32,08B,1175928,1900994,2020,9/7/2021 15:41:02,"41,88369359","-87,62943162","(41.883693593, -87.629431622)"
4684177,HM282949,3/20/2006 0:01:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,28,08B,1173039,1900311,2006,2/10/2018 15:50:01,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
4705595,HM309377,4/24/2006 8:45:00,005XX W MONROE ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,08B,1173053,1899838,2006,2/28/2018 15:56:25,"41,88058568","-87,64002307","(41.88058568, -87.640023065)"
12333027,JE190684,4/5/2021 21:50:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,CONVENIENCE STORE,TRUE,FALSE,111,1,42,32,08B,1176621,1902155,2021,4/12/2021 15:41:40,"41,88686381","-87,6268518","(41.886863814, -87.626851797)"
12466764,JE354320,8/29/2021 14:10:00,0000X E RANDOLPH ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08B,1176582,1901291,2021,9/5/2021 15:40:12,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
12454338,JE339321,8/16/2021 13:36:00,003XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1177242,1902518,2021,8/23/2021 15:41:28,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
5531348,HN340628,5/13/2007 21:20:00,0000X N WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1173934,1900390,2007,2/28/2018 15:56:25,"41,88208083","-87,63677169","(41.882080827, -87.636771693)"
7392900,HS195386,3/7/2010 2:05:00,006XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,111,1,27,28,08B,1171763,1900767,2010,2/10/2018 15:50:01,"41,88316342","-87,64473242","(41.883163417, -87.644732419)"
7381235,HS182151,2/26/2010 8:45:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,CREDIT UNION,FALSE,FALSE,111,1,42,28,08B,1173039,1900311,2010,2/10/2018 15:50:01,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
7326478,HS130409,1/21/2010 11:38:00,005XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,28,08B,1172491,1901698,2010,2/10/2018 15:50:01,"41,88570208","-87,64203164","(41.885702079, -87.642031644)"
9880197,HX530924,12/5/2014 8:15:00,0000X E RANDOLPH ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1176930,1901295,2014,2/10/2018 15:50:01,"41,88449694","-87,62574312","(41.884496941, -87.625743121)"
9065648,HW209988,3/28/2013 14:45:00,0000X W RANDOLPH ST,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1176046,1901283,2013,2/10/2018 15:50:01,"41,88448397","-87,62898961","(41.884483968, -87.628989611)"
9084505,HW228842,4/11/2013 10:55:00,0000X W WASHINGTON ST,0460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,111,1,42,32,08B,1175800,1900817,2013,2/10/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
11130775,JA483481,10/24/2017 5:28:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,111,1,42,32,08B,1176345,1901114,2017,2/10/2018 15:50:01,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
11134605,JA491662,10/30/2017 9:45:00,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13314812,JG549171,12/21/2023 7:40:00,001XX N DEARBORN ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1175916,1901339,2023,12/29/2023 15:41:04,"41,88464056","-87,6294653","(41.884640562, -87.629465296)"
2688618,HJ311761,4/20/2003 5:00:00,005XX W JACKSON BLVD,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,2,28,08B,1172663,1898901,2003,2/28/2018 15:56:25,"41,87802313","-87,64148283","(41.878023127, -87.641482832)"
2586375,HJ176006,2/10/2003 16:50:00,0000X N WACKER DR,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1173860,1900631,2003,2/28/2018 15:56:25,"41,88274379","-87,63703624","(41.882743794, -87.637036238)"
6135603,HP227623,3/15/2008 22:40:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,111,1,42,28,08B,1172573,1900294,2008,2/28/2018 15:56:25,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
11604469,JC162782,2/23/2019 8:20:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,111,1,42,32,08B,1176972,1902610,2019,3/2/2019 16:09:55,"41,88810442","-87,62554907","(41.888104421, -87.625549065)"
10309857,HY498665,11/12/2015 10:15:00,003XX N LOWER MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,111,1,42,32,08B,1177242,1902542,2015,2/10/2018 15:50:01,"41,88791171","-87,62455961","(41.88791171, -87.624559608)"
11223448,JB141971,2/5/2018 11:46:00,001XX N STATE ST,0460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,111,1,42,32,08B,1176352,1900927,2018,5/4/2018 15:51:04,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11318154,JB267485,5/17/2018 14:50:00,001XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1177295,1900950,2018,5/24/2018 15:56:11,"41,88354198","-87,62441327","(41.883541976, -87.624413274)"
11247525,JB174407,3/5/2018 12:06:00,0000X E RANDOLPH ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08B,1176582,1901291,2018,5/4/2018 15:51:04,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
11377178,JB345501,7/11/2018 16:30:00,0000X W WACKER DR,0460,BATTERY,SIMPLE,BANK,FALSE,FALSE,111,1,42,32,08B,1176020,1902133,2018,7/18/2018 15:56:28,"41,886817","-87,62905947","(41.886817001, -87.629059469)"
2287532,HH571573,8/10/2002 18:45:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,111,1,42,28,08B,1173039,1900311,2002,2/28/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
13503353,JH315675,6/21/2024 15:40:00,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,08B,1176352,1900927,2024,7/22/2024 15:40:41,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12897178,JF479971,11/18/2022 23:17:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,111,1,42,32,08B,1176330,1901649,2022,1/3/2023 15:40:27,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
2804980,HJ458340,6/27/2003 23:35:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,111,1,42,28,08B,1173039,1900311,2003,2/28/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
2842293,HJ507179,7/20/2003 14:00:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,111,1,42,28,08B,1172573,1900294,2003,2/28/2018 15:56:25,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
2783960,HJ428541,6/14/2003 13:20:00,002XX S CANAL ST,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,08B,1173178,1899189,2003,2/28/2018 15:56:25,"41,87880201","-87,63958334","(41.87880201, -87.639583344)"
3048334,HJ762152,11/16/2003 0:29:47,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,111,1,42,28,08B,1173039,1900311,2003,2/10/2018 15:50:01,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
1504650,G246937,4/30/2001 13:57:00,007XX W JACKSON BV,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,111,1,,,08B,1171839,1898839,2001,8/17/2015 15:03:40,"41,87787118","-87,64451017","(41.877871182, -87.644510167)"
5983124,HN778553,12/26/2007 15:05:00,002XX S WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,2,32,08B,1173899,1899160,2007,2/28/2018 15:56:25,"41,87870641","-87,63693686","(41.87870641, -87.63693686)"
13623826,JH459951,10/8/2024 1:30:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1176956,1902517,2024,10/16/2024 15:41:10,"41,88784959","-87,62561064","(41.887849586, -87.625610638)"
13634551,JH472972,10/18/2024 11:10:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,111,1,34,32,08B,1176345,1901114,2024,10/26/2024 15:40:53,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
5279201,HN145020,1/26/2007 18:08:36,006XX W JACKSON BLVD,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,08B,1172276,1898889,2007,2/28/2018 15:56:25,"41,87799875","-87,64290415","(41.87799875, -87.642904147)"
1662122,G445954,7/29/2001 5:05:00,002XX N FRANKLIN ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,,,08B,1174251,1901822,2001,8/17/2015 15:03:40,"41,88600326","-87,63556493","(41.886003255, -87.635564927)"
11509513,JB518838,11/16/2018 21:00:00,001XX N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,FALSE,FALSE,111,1,42,32,24,1176332,1901592,2018,11/23/2018 16:11:10,"41,88532544","-87,62793007","(41.885325435, -87.627930066)"
13419748,JH213494,4/5/2024 10:18:00,001XX N STATE ST,0482,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,RESTAURANT,TRUE,FALSE,111,1,42,32,04B,1176332,1901600,2024,6/24/2024 15:40:48,"41,88534739","-87,62792982","(41.885347387, -87.627929824)"
10984450,JA309761,6/16/2017 14:09:00,001XX N STATE ST,0485,BATTERY,AGGRAVATED OF A CHILD,STREET,TRUE,FALSE,111,1,42,32,04B,1176338,1901358,2017,2/10/2018 15:50:01,"41,88468319","-87,6279151","(41.884683191, -87.627915096)"
11266075,JB198805,3/25/2018 3:27:00,0000X E WACKER DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE-COMMERCIAL,TRUE,TRUE,111,1,42,32,08B,1176971,1902537,2018,9/7/2021 15:41:02,"41,88790413","-87,62555495","(41.887904127, -87.625554948)"
11624435,JC187251,3/16/2019 0:08:00,002XX N GARLAND CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,111,1,42,32,08B,1177051,1901798,2019,3/23/2019 16:03:16,"41,88587446","-87,62528356","(41.885874461, -87.625283558)"
10115142,HY303934,6/16/2015 17:56:00,0000X E RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,111,1,42,32,08B,1176561,1901291,2015,2/10/2018 15:50:01,"41,88449431","-87,62709824","(41.884494306, -87.627098243)"
3447802,HK000759,7/22/2004 19:25:00,006XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,111,1,42,28,08B,1172217,1900773,2004,2/28/2018 15:56:25,"41,88316987","-87,64306514","(41.883169873, -87.643065141)"
3775444,HL146922,1/21/2005 9:00:00,006XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,111,1,42,28,08B,1172208,1900286,2005,9/7/2021 15:41:02,"41,88183371","-87,64311257","(41.881833712, -87.643112572)"
6028955,HP130051,1/18/2008 0:20:00,006XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,111,1,42,28,08B,1172208,1900286,2008,9/7/2021 15:41:02,"41,88183371","-87,64311257","(41.881833712, -87.643112572)"
5550371,HN356412,5/21/2007 17:20:00,003XX N ORLEANS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,111,1,42,32,08B,1174271,1902189,2007,2/28/2018 15:56:25,"41,88700988","-87,63548052","(41.887009878, -87.635480523)"
9645972,HX295765,6/8/2014 22:30:00,002XX N DEARBORN ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,FALSE,FALSE,111,1,42,32,04B,1175901,1901839,2014,2/10/2018 15:50:01,"41,88601293","-87,62950532","(41.886012928, -87.629505318)"
1705042,G504434,8/22/2001 18:15:00,0000X S CANAL ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,,,04A,1173104,1900201,2001,8/17/2015 15:03:40,"41,88158065","-87,63982503","(41.881580645, -87.639825029)"
11771128,JC364788,7/26/2019 0:01:00,001XX N STATE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA TRAIN,TRUE,FALSE,111,1,42,32,04A,1176345,1901114,2019,10/7/2019 16:21:49,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
10329248,HY519922,11/30/2015 17:08:00,0000X E LAKE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,111,1,42,32,04A,1176916,1901744,2015,2/10/2018 15:50:01,"41,88572934","-87,62578094","(41.885729338, -87.625780935)"
4184236,HL516768,7/30/2005 3:40:00,006XX W JACKSON BLVD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,TRUE,FALSE,111,1,2,28,04A,1172276,1898889,2005,2/28/2018 15:56:25,"41,87799875","-87,64290415","(41.87799875, -87.642904147)"
11357618,JB319986,6/23/2018 21:30:00,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,111,1,42,32,08A,1176102,1901284,2018,6/30/2018 15:49:07,"41,88448545","-87,62878394","(41.884485451, -87.628783943)"
11448308,JB438408,9/16/2018 20:00:00,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08A,1176791,1901351,2018,9/23/2018 16:00:24,"41,88465375","-87,62625185","(41.884653752, -87.626251847)"
8009235,HT238905,4/5/2011 23:30:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,111,1,42,28,08A,1172573,1900294,2011,2/10/2018 15:50:01,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
12572738,JE483634,12/18/2021 19:12:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08A,1176582,1901291,2021,12/25/2021 15:45:49,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
10852282,JA156633,2/17/2017 0:30:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08A,1176336,1901423,2017,2/10/2018 15:50:01,"41,8848616","-87,62792048","(41.8848616, -87.627920479)"
9123382,HW267807,5/9/2013 16:45:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2013,2/10/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
9156422,HW302086,6/3/2013 7:30:00,0000X E WACKER DR,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,TRUE,FALSE,111,1,42,32,08A,1176621,1902155,2013,2/10/2018 15:50:01,"41,88686381","-87,6268518","(41.886863814, -87.626851797)"
